,title,author,repository,category,created_at,approval_time_days,curators,comments_count,review_comments_count,commits_count,additions_count,deletions_count,changed_files_count,performance_score,is_stale,state,GitHub Link
342,Research OpenGov Governance Efficacy,,w3f_grants,,2024-10-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2415
343,Close OpenGov research RFP,,w3f_grants,,2024-10-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2414
344,Research OpenGov Efficacy Grant Application ,,w3f_grants,,2024-10-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2413
345,Create opentribe.md,,w3f_grants,,2024-10-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2412
346,payment updates,,w3f_grants,,2024-10-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2411
347,Relaycode - An Improved Extrinsics Builder for Polkadot,,w3f_grants,,2024-10-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2410
348,chimp.md,,w3f_grants,,2024-09-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2409
349,Update index.md,,w3f_grants,,2024-09-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2407
350,Rename L1,,w3f_grants,,2024-09-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2406
351,Update levels.md,,w3f_grants,,2024-09-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2405
352,Update README.md,,w3f_grants,,2024-09-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2404
353,Update images in ParaSpell.md,,w3f_grants,,2024-09-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2403
354,Repair AgriDot.md images,,w3f_grants,,2024-09-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2402
355,Update images in xcNFT.md,,w3f_grants,,2024-09-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2401
356,Update grant_management_webapp.md,,w3f_grants,,2024-09-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2400
357,Update index.md,,w3f_grants,,2024-09-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2399
358,Update wallet addresses in AgriDot application,,w3f_grants,,2024-09-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2398
359,Action Research for OpenGov,,w3f_grants,,2024-09-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2397
360,NFT as an account (NFTAA),,w3f_grants,,2024-09-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2396
361,Amend DOT wallet address,,w3f_grants,,2024-09-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2395
362,Create alphaday.md,,w3f_grants,,2024-09-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2394
363,NeuroZK - Cyborg parachain's ZK verification layer,,w3f_grants,,2024-09-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2393
364,sync funding opportunities,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2392
365,add frontier-pos-template,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2391
366,index.js file in pages directory is optimized,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2390
367,Pull Request,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2389
368,Pull Request,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2388
369,Pull request,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2387
370,Silent Base Project Grant Proposal,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2386
371,Create SilentBase.md,,w3f_grants,,2024-09-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2385
372,NFT Storage Checker,,w3f_grants,,2024-09-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2384
373,Update index.md,,w3f_grants,,2024-09-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2383
374,Update index.md,,w3f_grants,,2024-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2381
375,New funding flowchart,,w3f_grants,,2024-09-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2380
376,Create AgriDot.md,,w3f_grants,,2024-09-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2379
377,Create galaxy-2.md,,w3f_grants,,2024-09-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2378
378,OpenGov_Insight.md,,w3f_grants,,2024-08-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2377
379,Amendment for Subcoin milestone3,,w3f_grants,,2024-08-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2376
380,Create The_Grand_Timeline.md,,w3f_grants,,2024-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2375
381,Create The_Grand_Timeline.md,,w3f_grants,,2024-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2374
382,Application: Polkadot Runtime Releaser,,w3f_grants,,2024-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2373
383,Update the contacts,,w3f_grants,,2024-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2372
384,Cancel tuxedo_parachain.md,,w3f_grants,,2024-08-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2371
385,Web3 Association - Open source contributor funding experiment setup,,w3f_grants,,2024-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2370
386,Multi VM compatible Multi Signature Wallet,,w3f_grants,,2024-08-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2369
387,Update index.md,,w3f_grants,,2024-08-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2368
388,Update signet.md,,w3f_grants,,2024-08-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2367
389,Update signet.md,,w3f_grants,,2024-08-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2366
390,Create AISub.md,,w3f_grants,,2024-08-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2365
391,feat:AISub,,w3f_grants,,2024-08-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2364
392,SwarmNL milestone 2 revision,,w3f_grants,,2024-08-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2363
393,Amendment: Payment Address,,w3f_grants,,2024-08-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2362
394,Amendment to Payment Address,,w3f_grants,,2024-08-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2361
395,propose pallet-ordinals,,w3f_grants,,2024-08-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2360
396,Adjusted document based on feedback,,w3f_grants,,2024-08-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2359
397,Create xcNFT.md,,w3f_grants,,2024-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2358
398,Create xcNFT.md,,w3f_grants,,2024-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2357
399,Create xcNFT.md,,w3f_grants,,2024-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2356
400,Prophe,,w3f_grants,,2024-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2355
401,SwarmNL milestone 2 revision,,w3f_grants,,2024-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2354
402,chore: fix some comments,,w3f_grants,,2024-08-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2353
403,Blockchain Interoperability through DNS and Asset Discovery,,w3f_grants,,2024-07-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2352
404,Update index.md,,w3f_grants,,2024-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2351
405,Create P2PStateChannels.md,,w3f_grants,,2024-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2350
406,Update C Forge's Payment Polkadot Address (Typechain Polkadot) ,,w3f_grants,,2024-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2349
407,Update README.md,,w3f_grants,,2024-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2348
408,Cancel centrifuge-twamm.md,,w3f_grants,,2024-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2347
409,Update scope of Milestone 1,,w3f_grants,,2024-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2346
410,"Play, earn, and fuel the Polkadot ecosystem with BlokkFaucet.",,w3f_grants,,2024-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2345
412,Crypto Aegis,,w3f_grants,,2024-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2344
413,Burve Protocol W3F Grant Application,,w3f_grants,,2024-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2343
414,add frontier-pos-template,,w3f_grants,,2024-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2342
415,Implement flexible DOT payments,,w3f_grants,,2024-07-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2341
416,Amend Grant agreement: Adding DOT address,,w3f_grants,,2024-07-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2340
417,Cancel tux0.md,,w3f_grants,,2024-07-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2339
418,Dazhbog - Perpetual Futures Exchange,,w3f_grants,,2024-07-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2338
419,Amendment: Infimum timeline,,w3f_grants,,2024-07-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2337
420,Create Liquify-RPC-Grant.md,,w3f_grants,,2024-06-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2336
421,update(subsmt): more realistic timeframe,,w3f_grants,,2024-06-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2335
422,Add xcm-tools-follow-up-2,,w3f_grants,,2024-06-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2334
423,Cancel zkverse.md,,w3f_grants,,2024-06-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2333
424,chore: fix some comments,,w3f_grants,,2024-06-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2332
425,Updated payment account ,,w3f_grants,,2024-06-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2331
426,Update index.md - ink-playground finished,,w3f_grants,,2024-06-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2330
427,Update index.md,,w3f_grants,,2024-06-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2329
428,Update index.md,,w3f_grants,,2024-06-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2328
429,Redo office hours,,w3f_grants,,2024-06-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2327
430,Add Consumer Token Design: Type-I,,w3f_grants,,2024-06-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2326
431,Amend tokenomics-survey-2022.md,,w3f_grants,,2024-06-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2325
432,Evolving OpenGov ,,w3f_grants,,2024-05-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2324
433,tokenguard first milestone,,w3f_grants,,2024-05-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2323
434,Update index.md,,w3f_grants,,2024-05-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2322
435,Update lastic-grant3.md - update to payment in Fiat,,w3f_grants,,2024-05-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2321
436,Update index.md,,w3f_grants,,2024-05-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2320
437,Update funding.md,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2319
438,Update funding.md,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2318
439,Update README.md,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2317
440,VanityBunny.md,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2316
441,Highlight testing guide FAQ section,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2315
442,docs: remove repetitive words,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2314
443,docs: remove repetitive words,,w3f_grants,,2024-05-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2313
444,Amendment number2 to QuantumGuard,,w3f_grants,,2024-05-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2312
445,Amendment no.2 to  QuantumGuard,,w3f_grants,,2024-05-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2311
446,Update index.md,,w3f_grants,,2024-05-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2310
447,Amend grant agreement secret management,,w3f_grants,,2024-05-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2309
448,Update address to assethub,,w3f_grants,,2024-05-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2308
449,Amendment for Hyperfridge Milestone 4,,w3f_grants,,2024-05-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2307
450,Update index.md,,w3f_grants,,2024-05-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2306
451,Amendment related to https://github.com/w3f/Grant-Milestone-Delivery/pull/1175,,w3f_grants,,2024-05-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2305
452,Application: Subcoin,,w3f_grants,,2024-05-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2304
453,Clarify Announcement Guidelines,,w3f_grants,,2024-05-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2303
454, Update bubble plugins list,,w3f_grants,,2024-05-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2302
455,Pull request for Women of Polkadot - Milestone 1 ,,w3f_grants,,2024-05-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2301
456,Update bubble plugins list,,w3f_grants,,2024-05-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2300
457,Add Tarek to Solang Playground contributers,,w3f_grants,,2024-05-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2299
458,Kumulus Cloud,,w3f_grants,,2024-05-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2298
459,Create ClearDotTax.md,,w3f_grants,,2024-04-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2296
460,Create Box.md,,w3f_grants,,2024-04-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2295
461,Markdown,,w3f_grants,,2024-04-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2294
462,Update index.md,,w3f_grants,,2024-04-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2293
463,Add Substrate EVM Adapter application,,w3f_grants,,2024-04-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2292
464,Cancel Datagen_Project.md,,w3f_grants,,2024-04-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2291
465,Submit the application of GreenVerse,,w3f_grants,,2024-04-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2290
466,Add Improve & Update Typechain Polkadot,,w3f_grants,,2024-04-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2289
467,Update index.md,,w3f_grants,,2024-04-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2288
468,Update Cyborg.md - fix markdown,,w3f_grants,,2024-04-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2287
469,SecuX Hardware Wallet supports Polkadot transactions and staking,,w3f_grants,,2024-04-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2286
470,Create alphaday.md,,w3f_grants,,2024-04-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2285
471,Update publish.yml,,w3f_grants,,2024-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2284
472,Update codeql.yml,,w3f_grants,,2024-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2283
473,Update index.md,,w3f_grants,,2024-04-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2282
474,Cancel community-health-check.md,,w3f_grants,,2024-04-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2281
475,Update index.md,,w3f_grants,,2024-04-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2280
476,Update index.md,,w3f_grants,,2024-04-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2279
477,Update index.md,,w3f_grants,,2024-04-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2278
478,fix info box of `1. Application` doc section,,w3f_grants,,2024-04-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2277
479,ISO-8583 PoC amendment,,w3f_grants,,2024-04-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2275
480,Updating the USDT account address,,w3f_grants,,2024-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2273
481,Update to lastic-grant3.md,,w3f_grants,,2024-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2272
482,KodaDot - Atomic Swap Indexer & API for AssetHub NFTs,,w3f_grants,,2024-04-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2271
483,amend: Add 2nd milestone,,w3f_grants,,2024-04-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2270
484,Application :Dfinnwallet,,w3f_grants,,2024-03-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2269
485,"vested DOT paid to Polkadot, not AssetHub",,w3f_grants,,2024-03-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2268
486,Liberland judiciary and smart contracts,,w3f_grants,,2024-03-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2267
487,Update index.md,,w3f_grants,,2024-03-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2266
488,Application for Replica_IO M0.1 phase 2,,w3f_grants,,2024-03-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2265
489,fix: typo,,w3f_grants,,2024-03-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2264
490,fix: typo,,w3f_grants,,2024-03-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2263
491,Update faq.md,,w3f_grants,,2024-03-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2262
492,Cyborg Network Grant Application,,w3f_grants,,2024-03-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2261
493,Update index.md,,w3f_grants,,2024-03-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2260
494,Create dotnix.md,,w3f_grants,,2024-03-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2259
495,FiDi DotSight: M4 proposed to be taken out of scope,,w3f_grants,,2024-03-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2258
496,changed payment info,,w3f_grants,,2024-03-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2257
497,Add Ink! playground maintenance,,w3f_grants,,2024-03-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2256
498,Squashed,,w3f_grants,,2024-03-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2255
499,Amend request due to delivery schedule change,,w3f_grants,,2024-03-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/2254
